SuburbClass,Price,Rooms,Bedroom2,Bathroom,Car,Distance,YearBuilt
2,823000.0,3,3.0,2.0,2.0,13.9,2003.0
2,950000.0,4,4.0,2.0,1.0,13.9,1940.0
2,1045000.0,4,4.0,2.0,1.0,13.9,2010.0
2,1550000.0,5,5.0,3.0,2.0,13.9,1950.0
2,835000.0,3,3.0,1.0,1.0,13.9,1980.0
2,1465000.0,4,3.0,2.0,2.0,13.9,2015.0
2,910000.0,3,3.0,1.0,1.0,13.9,1950.0
2,935000.0,3,3.0,2.0,2.0,13.9,2012.0
2,977000.0,3,3.0,1.0,2.0,13.9,1970.0
2,1352000.0,3,3.0,1.0,2.0,13.9,1950.0
2,1115000.0,4,4.0,2.0,2.0,13.9,1960.0
2,780000.0,3,3.0,1.0,1.0,13.9,1966.0
2,1197000.0,3,3.0,1.0,2.0,13.9,1949.0
2,1365000.0,4,4.0,1.0,1.0,13.9,1960.0
2,1698888.0,4,4.0,2.0,2.0,13.9,2006.0
2,965000.0,3,3.0,2.0,1.0,13.9,2010.0
2,1161000.0,3,3.0,2.0,3.0,13.9,1950.0
2,1266000.0,3,3.0,1.0,3.0,13.9,1970.0
2,700000.0,3,3.0,2.0,2.0,13.9,2008.0
2,1325000.0,4,4.0,4.0,2.0,13.9,2012.0
2,1175000.0,4,4.0,2.0,2.0,13.9,1980.0
2,1200000.0,3,3.0,1.0,1.0,13.9,1960.0
2,1370000.0,4,4.0,1.0,2.0,13.9,1970.0
2,1433500.0,4,4.0,1.0,1.0,13.9,1950.0
2,860000.0,3,3.0,2.0,1.0,13.9,2005.0
2,710000.0,2,2.0,1.0,1.0,13.9,1950.0
2,1550000.0,5,5.0,3.0,2.0,13.9,2007.0
2,1020000.0,3,3.0,1.0,2.0,13.9,1960.0
2,886000.0,3,3.0,2.0,1.0,13.9,2012.0
2,1015000.0,4,4.0,2.0,3.0,13.9,1997.0
2,1255000.0,4,4.0,2.0,2.0,13.9,1950.0
2,1320000.0,3,3.0,1.0,1.0,13.9,1950.0
2,870000.0,3,3.0,2.0,1.0,13.9,1950.0
2,1472500.0,4,4.0,2.0,2.0,13.9,2013.0
2,640000.0,2,2.0,2.0,2.0,13.9,2005.0
1,1620000.0,4,4.0,2.0,2.0,13.1,1940.0
1,880000.0,4,4.0,2.0,2.0,13.1,2003.0
1,1560000.0,4,3.0,2.0,3.0,13.1,1905.0
1,1715000.0,3,3.0,2.0,2.0,13.1,1950.0
1,1200000.0,3,3.0,1.0,2.0,13.1,1950.0
1,1760000.0,3,3.0,1.0,0.0,13.1,1910.0
1,948000.0,3,3.0,1.0,2.0,13.1,1950.0
1,2770000.0,4,4.0,1.0,2.0,13.1,1950.0
1,975000.0,4,4.0,2.0,2.0,13.1,2008.0
1,1325000.0,3,3.0,1.0,1.0,13.1,1950.0
1,750000.0,3,3.0,2.0,1.0,13.1,2000.0
1,1400000.0,3,3.0,2.0,1.0,13.1,1940.0
1,1500000.0,3,3.0,1.0,2.0,13.1,1930.0
1,1600000.0,4,4.0,2.0,1.0,13.1,1890.0
1,1461400.0,4,3.0,2.0,2.0,13.1,1927.0
1,1670000.0,4,4.0,4.0,4.0,13.1,1926.0
1,4000000.0,3,3.0,1.0,2.0,13.1,1945.0
1,928000.0,3,3.0,1.0,1.0,13.1,1890.0
1,1625000.0,4,4.0,2.0,2.0,13.1,1912.0
1,836000.0,3,3.0,1.0,2.0,13.1,2005.0
1,1170000.0,3,3.0,1.0,1.0,13.1,1920.0
1,1670000.0,4,4.0,2.0,2.0,13.1,1924.0
1,857000.0,3,4.0,1.0,1.0,13.1,1930.0
1,822500.0,3,3.0,2.0,1.0,13.1,2000.0
3,645000.0,2,2.0,1.0,1.0,10.8,1950.0
3,502000.0,3,3.0,1.0,1.0,10.8,2011.0
3,868000.0,2,2.0,1.0,4.0,10.8,1950.0
3,645000.0,4,4.0,2.0,1.0,10.8,1990.0
3,652000.0,3,3.0,2.0,1.0,10.8,2010.0
3,850000.0,4,4.0,2.0,2.0,10.8,2002.0
3,570500.0,3,3.0,1.0,1.0,10.8,1960.0
3,575000.0,3,3.0,1.0,3.0,10.8,1955.0
3,882000.0,4,4.0,2.0,2.0,10.8,2008.0
3,730000.0,3,3.0,2.0,2.0,10.8,1970.0
3,826000.0,2,2.0,1.0,2.0,10.8,1950.0
3,610000.0,4,4.0,2.0,1.0,10.8,1990.0
3,696000.0,3,3.0,1.0,0.0,10.8,1960.0
3,660000.0,2,2.0,1.0,1.0,10.8,1960.0
3,579000.0,3,3.0,2.0,1.0,10.8,2013.0
3,856500.0,4,4.0,2.0,2.0,10.8,2008.0
3,765000.0,3,3.0,1.0,1.0,10.8,1960.0
3,475000.0,2,2.0,1.0,1.0,10.8,1980.0
3,550000.0,4,4.0,2.0,1.0,10.8,2000.0
3,495000.0,3,3.0,1.0,1.0,10.8,2005.0
3,565000.0,3,3.0,2.0,1.0,10.8,1970.0
1,1550000.0,3,3.0,2.0,2.0,11.2,1940.0
1,1635000.0,3,3.0,1.0,2.0,11.2,1920.0
1,3695000.0,4,4.0,3.0,2.0,11.2,1960.0
1,3700000.0,4,4.0,3.0,2.0,11.2,1900.0
1,1975000.0,3,3.0,1.0,2.0,11.2,1930.0
1,1390000.0,3,3.0,1.0,2.0,11.2,1975.0
1,2905000.0,4,4.0,3.0,1.0,11.2,1905.0
1,1725000.0,3,3.0,2.0,2.0,11.2,1997.0
1,2100000.0,3,3.0,2.0,2.0,11.2,1970.0
1,1761000.0,4,4.0,2.0,3.0,11.2,1920.0
1,1302500.0,3,3.0,2.0,2.0,11.2,1993.0
1,2750000.0,5,4.0,3.0,1.0,11.2,2005.0
1,2145000.0,4,3.0,2.0,1.0,11.2,1910.0
1,3171000.0,5,4.0,2.0,2.0,11.2,2000.0
1,1475000.0,3,3.0,2.0,2.0,11.2,2000.0
1,2400000.0,3,3.0,2.0,2.0,11.2,1910.0
1,1650000.0,3,3.0,2.0,2.0,11.2,1980.0
1,1562500.0,5,5.0,2.0,2.0,11.2,1925.0
1,2050000.0,3,3.0,3.0,2.0,11.2,2012.0
1,3320000.0,4,4.0,3.0,2.0,11.2,2000.0
1,1650000.0,3,3.0,2.0,1.0,11.2,1910.0
1,1570000.0,2,2.0,1.0,0.0,11.2,1920.0
1,1411000.0,3,3.0,2.0,2.0,11.2,2011.0
1,1785000.0,3,3.0,2.0,1.0,11.2,1953.0
1,1875000.0,3,3.0,2.0,2.0,11.2,1991.0
1,2730000.0,5,5.0,3.0,2.0,11.2,1938.0
1,1962000.0,3,3.0,2.0,2.0,11.2,1995.0
1,3295888.0,4,4.0,3.0,2.0,11.2,1990.0
1,2100000.0,5,5.0,5.0,2.0,11.2,1920.0
1,2375000.0,3,4.0,2.0,2.0,11.2,2000.0
1,1385000.0,3,3.0,1.0,2.0,11.2,1935.0
1,1601000.0,2,2.0,1.0,1.0,11.2,1958.0
1,2800000.0,4,4.0,2.0,4.0,11.2,1910.0
1,3700000.0,5,4.0,3.0,4.0,11.2,1890.0
1,1410000.0,3,3.0,1.0,1.0,11.2,1930.0
1,2475000.0,4,4.0,2.0,2.0,11.2,1920.0
1,2700000.0,4,4.0,2.0,2.0,11.2,1925.0
1,3900000.0,4,4.0,2.0,2.0,11.2,1990.0
1,1532000.0,2,2.0,1.0,2.0,11.2,1910.0
1,1037000.0,2,2.0,1.0,2.0,11.2,2009.0
1,3050000.0,4,4.0,4.0,2.0,11.2,1995.0
1,1630000.0,4,4.0,2.0,2.0,11.2,2000.0
1,2640000.0,4,4.0,2.0,2.0,11.2,1975.0
1,2250000.0,4,4.0,2.0,2.0,11.2,2012.0
1,2900000.0,3,3.0,1.0,1.0,11.2,1942.0
1,2405000.0,4,4.0,1.0,2.0,11.2,1970.0
1,3105000.0,5,4.0,2.0,2.0,11.2,1930.0
1,1171000.0,3,3.0,2.0,2.0,11.2,1970.0
1,1600000.0,3,3.0,2.0,2.0,11.2,2000.0
1,1500000.0,4,3.0,2.0,1.0,11.2,1990.0
1,1940000.0,4,4.0,2.0,2.0,10.7,1960.0
1,1850000.0,4,4.0,2.0,2.0,10.7,1940.0
1,930000.0,3,3.0,1.0,1.0,10.7,1930.0
1,1310000.0,4,4.0,3.0,2.0,10.7,2008.0
1,2504000.0,4,4.0,2.0,2.0,10.7,1950.0
1,1445000.0,2,2.0,1.0,1.0,10.7,1940.0
1,1825000.0,4,4.0,3.0,2.0,10.7,1973.0
1,1700000.0,5,4.0,2.0,1.0,10.7,1935.0
1,1400000.0,5,4.0,3.0,4.0,10.7,1930.0
1,1075000.0,3,3.0,2.0,2.0,10.7,1990.0
1,1860000.0,3,3.0,2.0,2.0,10.7,1948.0
1,1500000.0,3,3.0,2.0,2.0,10.7,2000.0
1,1400000.0,3,3.0,1.0,3.0,10.7,1950.0
1,1600000.0,5,5.0,2.0,2.0,10.7,1945.0
1,1780000.0,2,4.0,3.0,2.0,10.7,1935.0
1,1200000.0,5,5.0,2.0,5.0,10.7,1920.0
1,1480000.0,3,3.0,2.0,2.0,10.7,1925.0
1,2900000.0,5,5.0,4.0,2.0,10.7,1950.0
1,1590000.0,3,3.0,3.0,2.0,10.7,2012.0
1,2840000.0,4,5.0,2.0,2.0,10.7,1972.0
1,1000000.0,2,2.0,1.0,2.0,10.7,1948.0
1,2500000.0,5,5.0,3.0,2.0,10.7,2005.0
1,1700000.0,4,4.0,3.0,4.0,10.7,1950.0
1,1290000.0,3,3.0,1.0,2.0,10.7,1920.0
1,3207000.0,5,5.0,5.0,3.0,10.7,1969.0
1,1920000.0,4,4.0,1.0,1.0,10.7,1960.0
1,1301000.0,3,3.0,2.0,2.0,10.7,1926.0
1,2550000.0,5,5.0,3.0,2.0,10.7,1960.0
1,1915000.0,5,5.0,2.0,0.0,10.7,1970.0
1,1650000.0,4,5.0,3.0,2.0,10.7,1948.0
1,1530000.0,4,2.0,2.0,1.0,10.7,1920.0
1,2050000.0,4,4.0,2.0,4.0,10.7,1940.0
1,2550000.0,5,5.0,3.0,2.0,10.7,2016.0
1,1355000.0,3,3.0,1.0,2.0,10.7,1930.0
1,1845000.0,2,2.0,1.0,2.0,10.7,1950.0
1,2050000.0,5,5.0,3.0,3.0,10.7,1970.0
1,940000.0,3,3.0,2.0,3.0,10.7,2004.0
1,1710000.0,3,4.0,3.0,2.0,10.7,1915.0
1,1300000.0,3,3.0,2.0,2.0,10.7,2000.0
1,2200000.0,4,4.0,2.0,2.0,10.7,2000.0
1,2150000.0,4,4.0,3.0,2.0,10.7,1970.0
1,1650000.0,4,4.0,2.0,4.0,10.7,1997.0
1,681000.0,1,2.0,1.0,1.0,10.7,2012.0
1,1310000.0,2,4.0,3.0,2.0,10.7,2018.0
1,1537000.0,3,3.0,2.0,2.0,10.7,1999.0
1,1367000.0,4,4.0,2.0,2.0,10.7,2000.0
1,2820000.0,4,4.0,4.0,4.0,10.7,1960.0
1,1813000.0,2,2.0,1.0,2.0,10.7,1930.0
1,1655000.0,5,5.0,2.0,2.0,10.7,1950.0
1,1230000.0,3,3.0,2.0,2.0,10.7,1980.0
1,1389000.0,4,4.0,1.0,2.0,10.7,1930.0
1,2310000.0,4,4.0,2.0,2.0,10.7,1930.0
1,1014000.0,2,2.0,1.0,1.0,10.7,1990.0
1,1026000.0,2,2.0,1.0,0.0,5.2,1905.0
1,1802500.0,4,4.0,3.0,1.0,5.2,1910.0
1,1500000.0,4,4.0,3.0,1.0,5.2,1890.0
1,2230000.0,4,4.0,2.0,3.0,5.2,1940.0
1,680000.0,3,3.0,3.0,1.0,5.2,2016.0
1,950000.0,3,3.0,1.0,0.0,5.2,1910.0
1,1310000.0,3,3.0,2.0,2.0,5.2,1880.0
1,845500.0,2,2.0,1.0,1.0,5.2,1890.0
1,860000.0,2,2.0,1.0,1.0,5.2,1910.0
1,605000.0,2,2.0,1.0,1.0,5.2,2009.0
1,1055000.0,3,3.0,1.0,1.0,5.2,1930.0
1,1115000.0,4,4.0,1.0,0.0,5.2,1900.0
1,1125000.0,3,3.0,1.0,1.0,5.2,1910.0
1,855000.0,3,3.0,1.0,1.0,5.2,1930.0
1,940000.0,3,3.0,2.0,1.0,5.2,2016.0
1,1100000.0,2,2.0,1.0,0.0,5.2,1900.0
1,750000.0,2,2.0,2.0,1.0,5.2,2013.0
1,1056000.0,2,2.0,1.0,1.0,5.2,1910.0
1,1222500.0,3,3.0,1.0,0.0,5.2,1890.0
1,1260000.0,2,2.0,1.0,1.0,5.2,1925.0
1,955000.0,3,3.0,2.0,2.0,5.2,2007.0
1,1060000.0,3,3.0,1.0,0.0,5.2,1935.0
1,890000.0,2,2.0,1.0,1.0,5.2,1900.0
1,685000.0,2,2.0,2.0,1.0,5.2,2002.0
1,976000.0,3,3.0,2.0,1.0,5.2,2005.0
1,641000.0,3,3.0,2.0,1.0,5.2,1900.0
1,770000.0,2,2.0,1.0,0.0,5.2,1910.0
1,1800000.0,4,4.0,2.0,3.0,5.2,1900.0
1,1350000.0,4,4.0,1.0,1.0,5.2,1940.0
1,1320000.0,4,4.0,2.0,1.0,5.2,1920.0
1,825000.0,3,3.0,1.0,1.0,5.2,1900.0
1,860000.0,2,3.0,1.0,2.0,5.2,1900.0
1,1261000.0,3,2.0,1.0,1.0,5.2,1910.0
1,1045000.0,3,3.0,1.0,2.0,5.2,1890.0
1,1050000.0,3,3.0,1.0,1.0,5.2,1910.0
1,1691500.0,3,3.0,2.0,3.0,5.2,1920.0
1,1075000.0,2,2.0,1.0,0.0,5.2,1930.0
1,1260000.0,3,3.0,1.0,6.0,5.2,1960.0
1,1650000.0,3,3.0,1.0,2.0,5.2,1920.0
1,1015000.0,2,2.0,1.0,0.0,5.2,1920.0
1,625000.0,1,1.0,1.0,1.0,5.2,1930.0
1,1700000.0,3,3.0,2.0,1.0,5.2,1945.0
1,2500000.0,5,5.0,2.0,2.0,5.2,1890.0
1,860000.0,2,2.0,1.0,1.0,5.2,1910.0
1,871000.0,2,2.0,1.0,1.0,5.2,1880.0
1,985000.0,3,3.0,1.0,2.0,5.2,1940.0
1,1250000.0,3,3.0,1.0,1.0,5.2,1890.0
1,641000.0,3,3.0,2.0,1.0,5.2,1900.0
1,860000.0,3,3.0,1.0,1.0,5.2,1890.0
1,705000.0,2,2.0,1.0,1.0,5.2,1910.0
1,880000.0,3,3.0,1.0,1.0,5.2,1915.0
1,754000.0,2,2.0,2.0,1.0,5.2,2000.0
1,916000.0,2,2.0,1.0,0.0,5.2,1890.0
1,1510000.0,3,3.0,1.0,0.0,5.2,1920.0
1,801000.0,2,2.0,2.0,1.0,5.2,2007.0
1,820000.0,3,3.0,2.0,2.0,5.2,2011.0
1,1170000.0,3,3.0,1.0,0.0,5.2,1890.0
1,1790000.0,4,3.0,1.0,1.0,5.2,1920.0
1,640000.0,3,3.0,2.0,1.0,5.2,2000.0
1,1875000.0,4,4.0,2.0,2.0,5.2,1958.0
1,1053000.0,3,3.0,1.0,1.0,5.2,1925.0
1,705000.0,3,2.0,1.0,1.0,5.2,2012.0
1,1217000.0,4,4.0,1.0,0.0,5.2,1920.0
1,1020000.0,3,3.0,1.0,3.0,5.2,1943.0
1,1340000.0,3,3.0,1.0,1.0,5.2,1910.0
1,1410000.0,4,4.0,2.0,1.0,5.2,1916.0
1,1550000.0,3,3.0,1.0,1.0,5.2,1900.0
1,740000.0,3,3.0,2.0,1.0,5.2,2010.0
1,765000.0,2,2.0,1.0,1.0,5.2,1880.0
1,772000.0,1,1.0,1.0,1.0,5.2,1890.0
1,1210000.0,3,3.0,2.0,1.0,5.2,1890.0
1,1755000.0,4,4.0,2.0,1.0,5.2,1910.0
1,945000.0,2,2.0,1.0,2.0,5.2,1910.0
1,755000.0,2,2.0,1.0,1.0,5.2,1930.0
2,1190000.0,3,3.0,1.0,1.0,5.9,1920.0
2,955000.0,3,3.0,1.0,0.0,5.9,1930.0
2,1350000.0,5,5.0,2.0,2.0,5.9,1997.0
2,380000.0,2,2.0,1.0,1.0,5.9,1970.0
2,810000.0,3,3.0,1.0,2.0,5.9,1950.0
2,793000.0,3,3.0,1.0,0.0,5.9,1935.0
2,797500.0,3,3.0,2.0,2.0,5.9,2010.0
2,1300000.0,3,3.0,1.0,2.0,5.9,1900.0
2,1330000.0,3,3.0,1.0,2.0,5.9,1930.0
2,1245000.0,3,3.0,1.0,1.0,5.9,1934.0
2,1205000.0,7,7.0,3.0,1.0,5.9,1982.0
2,1095000.0,3,3.0,1.0,1.0,5.9,1935.0
2,680000.0,2,2.0,1.0,1.0,5.9,1970.0
2,711000.0,2,2.0,1.0,1.0,5.9,1910.0
2,1005000.0,2,2.0,1.0,1.0,5.9,1926.0
2,1200000.0,5,5.0,2.0,3.0,5.9,1920.0
2,910000.0,3,3.0,1.0,2.0,5.9,1950.0
2,921500.0,4,3.0,1.0,1.0,5.9,1930.0
2,1315000.0,2,2.0,1.0,2.0,5.9,1930.0
2,735000.0,2,2.0,1.0,2.0,5.9,2004.0
2,1000000.0,4,3.0,1.0,1.0,5.9,1935.0
2,1700000.0,4,4.0,2.0,2.0,5.9,1920.0
2,820000.0,2,3.0,1.0,1.0,5.9,1900.0
2,815000.0,3,3.0,1.0,2.0,5.9,1999.0
2,1150000.0,3,3.0,1.0,2.0,5.9,1950.0
2,1150000.0,4,4.0,1.0,2.0,5.9,1910.0
2,598000.0,2,2.0,1.0,1.0,5.9,2009.0
2,440000.0,2,2.0,1.0,1.0,5.9,1960.0
2,816000.0,2,3.0,2.0,1.0,5.9,1930.0
2,1585000.0,4,4.0,1.0,2.0,5.9,1920.0
2,970000.0,4,4.0,3.0,2.0,5.9,1925.0
1,1300000.0,4,4.0,1.0,2.0,11.8,1960.0
1,1235000.0,4,4.0,2.0,2.0,11.8,1957.0
1,1505000.0,4,4.0,3.0,2.0,11.8,2012.0
1,1303000.0,4,4.0,2.0,2.0,11.8,1980.0
1,880000.0,3,3.0,2.0,2.0,11.8,1960.0
1,975000.0,3,3.0,2.0,2.0,11.8,2013.0
1,990000.0,3,3.0,2.0,1.0,11.8,1950.0
1,1340000.0,3,2.0,1.0,2.0,11.8,1965.0
1,1225000.0,4,4.0,2.0,2.0,11.8,1970.0
1,1490000.0,5,5.0,3.0,2.0,11.8,1975.0
1,1250000.0,3,3.0,2.0,2.0,11.8,1960.0
1,1260000.0,4,4.0,2.0,2.0,11.8,1971.0
1,905000.0,3,3.0,3.0,2.0,11.8,1965.0
1,1085000.0,4,4.0,2.0,1.0,11.8,1960.0
1,1075000.0,3,3.0,1.0,1.0,11.8,1960.0
1,1320000.0,4,4.0,3.0,2.0,11.8,1970.0
1,1302000.0,4,4.0,2.0,2.0,11.8,1996.0
1,1050000.0,3,3.0,2.0,1.0,11.8,1965.0
1,1000000.0,4,4.0,2.0,3.0,11.8,1970.0
1,1300000.0,4,4.0,2.0,2.0,11.8,1985.0
1,990000.0,3,3.0,1.0,2.0,11.8,1975.0
1,1100000.0,4,4.0,2.0,2.0,11.8,1975.0
1,1475000.0,4,4.0,2.0,2.0,11.8,1998.0
1,903000.0,2,2.0,1.0,1.0,11.8,1965.0
1,1590000.0,5,4.0,3.0,2.0,11.7,1940.0
1,1300000.0,3,3.0,1.0,2.0,11.7,1960.0
1,1890000.0,4,4.0,2.0,2.0,11.7,1960.0
1,1755000.0,3,3.0,1.0,1.0,11.7,1970.0
1,1300000.0,3,3.0,1.0,1.0,11.7,1950.0
1,1160000.0,3,3.0,1.0,1.0,11.7,1950.0
1,2000000.0,4,4.0,3.0,2.0,11.7,1996.0
1,790000.0,3,3.0,1.0,2.0,11.7,1960.0
1,1682000.0,4,4.0,2.0,1.0,11.7,1950.0
1,1060000.0,5,4.0,3.0,2.0,11.7,2013.0
1,1255000.0,4,4.0,2.0,2.0,11.7,2005.0
1,900000.0,4,3.0,1.0,4.0,11.7,1955.0
1,633000.0,2,2.0,1.0,1.0,11.7,1965.0
1,1350000.0,2,2.0,1.0,2.0,11.7,1950.0
1,752000.0,3,4.0,2.0,2.0,11.7,1993.0
1,570000.0,3,3.0,1.0,1.0,11.7,1950.0
1,745000.0,3,3.0,1.0,2.0,11.7,1998.0
1,2150000.0,5,5.0,4.0,2.0,11.7,2014.0
1,1540000.0,3,3.0,2.0,2.0,11.7,1950.0
1,1410000.0,5,5.0,2.0,1.0,11.7,1950.0
1,1800000.0,4,4.0,2.0,2.0,11.7,1963.0
1,1270000.0,4,4.0,2.0,2.0,11.7,2005.0
1,900000.0,4,4.0,3.0,2.0,11.7,2013.0
1,1250000.0,4,4.0,2.0,2.0,11.7,2005.0
1,1410000.0,4,3.0,2.0,3.0,11.7,1970.0
1,702000.0,3,3.0,2.0,1.0,11.7,2001.0
1,2650000.0,4,4.0,2.0,1.0,7.8,1890.0
1,2600000.0,5,5.0,4.0,1.0,7.8,1940.0
1,1650000.0,3,3.0,2.0,2.0,7.8,1998.0
1,2860000.0,5,5.0,3.0,4.0,7.8,1940.0
1,950000.0,2,2.0,1.0,2.0,7.8,1994.0
1,1987000.0,3,3.0,2.0,2.0,7.8,1960.0
1,1690000.0,3,3.0,2.0,1.0,7.8,1950.0
1,2600000.0,4,3.0,2.0,2.0,7.8,1897.0
1,2325000.0,3,3.0,2.0,2.0,7.8,1930.0
1,2000000.0,3,3.0,1.0,2.0,7.8,1925.0
1,1302000.0,3,2.0,1.0,1.0,7.8,1938.0
1,1622000.0,3,3.0,1.0,1.0,7.8,1930.0
1,620000.0,2,2.0,1.0,1.0,7.8,1960.0
1,2000000.0,5,5.0,3.0,2.0,7.8,1920.0
1,2608000.0,5,5.0,2.0,4.0,7.8,1920.0
1,1780000.0,3,3.0,1.0,1.0,7.8,1930.0
1,2250000.0,3,3.0,2.0,2.0,7.8,2009.0
1,895000.0,2,2.0,1.0,1.0,7.8,1930.0
1,1800000.0,3,3.0,2.0,0.0,7.8,1920.0
1,1400000.0,4,3.0,0.0,0.0,7.8,1935.0
1,2700000.0,5,5.0,3.0,2.0,7.8,1994.0
1,2228000.0,4,4.0,2.0,2.0,7.8,1960.0
1,930000.0,3,3.0,2.0,2.0,7.8,1970.0
1,1602500.0,3,3.0,1.0,1.0,7.8,1930.0
1,2177000.0,3,3.0,1.0,2.0,7.8,1920.0
1,3400000.0,3,3.0,2.0,4.0,7.8,1960.0
1,2105000.0,3,3.0,1.0,2.0,7.8,1940.0
1,1625000.0,3,3.0,2.0,2.0,7.8,1990.0
1,3300000.0,3,3.0,3.0,2.0,7.8,2016.0
1,2015000.0,4,4.0,1.0,4.0,7.8,1920.0
1,3225000.0,4,4.0,3.0,1.0,7.8,1890.0
1,3320000.0,5,5.0,4.0,2.0,7.8,2009.0
1,2125000.0,5,4.0,3.0,2.0,7.8,1980.0
1,2030000.0,4,4.0,2.0,2.0,7.8,1960.0
1,2750000.0,4,4.0,3.0,1.0,7.8,1912.0
1,2000000.0,4,4.0,3.0,4.0,7.8,1980.0
1,706000.0,2,2.0,1.0,1.0,7.8,1960.0
1,2250000.0,5,5.0,5.0,1.0,7.8,2010.0
1,2740000.0,5,4.0,2.0,2.0,7.8,2005.0
1,2950000.0,4,4.0,2.0,2.0,9.0,1935.0
1,1587500.0,3,3.0,1.0,1.0,9.0,1920.0
1,2375000.0,4,4.0,2.0,1.0,9.0,1910.0
1,2900000.0,5,5.0,2.0,2.0,9.0,1910.0
1,2200000.0,3,3.0,3.0,2.0,9.0,1890.0
1,2620000.0,4,4.0,1.0,1.0,9.0,1890.0
1,1305000.0,2,2.0,1.0,1.0,9.0,1945.0
1,928000.0,3,3.0,2.0,1.0,9.0,1998.0
1,2930000.0,5,5.0,3.0,4.0,9.0,2005.0
1,2950000.0,4,4.0,2.0,3.0,9.0,1927.0
1,2350000.0,5,5.0,2.0,4.0,9.0,1910.0
1,1640000.0,3,3.0,3.0,2.0,9.0,1997.0
1,1680000.0,3,3.0,2.0,1.0,9.0,1910.0
1,3550000.0,5,5.0,4.0,4.0,9.0,2013.0
1,1385000.0,3,2.0,1.0,1.0,9.0,1910.0
1,3400000.0,4,4.0,1.0,4.0,9.0,2008.0
1,1850000.0,3,3.0,2.0,2.0,9.0,1995.0
1,1800000.0,3,3.0,2.0,2.0,9.0,1986.0
1,3145000.0,4,4.0,2.0,2.0,9.0,2012.0
1,1330000.0,3,3.0,1.0,1.0,3.2,1900.0
1,1425000.0,4,4.0,3.0,0.0,3.2,1890.0
1,2950000.0,3,3.0,1.0,2.0,3.2,1910.0
1,2175000.0,4,3.0,1.0,0.0,3.2,1920.0
1,765000.0,2,2.0,1.0,1.0,3.2,1970.0
1,800000.0,2,2.0,1.0,1.0,3.2,2009.0
1,2718000.0,4,4.0,2.0,0.0,3.2,2015.0
1,2400000.0,2,1.0,2.0,0.0,3.2,1900.0
1,2520000.0,4,4.0,2.0,2.0,3.2,1890.0
1,2050000.0,3,3.0,2.0,0.0,3.2,1970.0
1,1950000.0,4,4.0,2.0,2.0,3.2,1900.0
1,795000.0,2,2.0,2.0,1.0,11.4,2009.0
1,1295000.0,3,3.0,1.0,2.0,11.4,1960.0
1,1275000.0,4,4.0,2.0,0.0,11.4,1919.0
1,860000.0,3,3.0,2.0,1.0,11.4,1990.0
1,1506000.0,4,4.0,2.0,2.0,11.4,1925.0
1,675000.0,3,3.0,2.0,1.0,11.4,1990.0
1,967500.0,2,3.0,1.0,2.0,11.4,1930.0
1,1350000.0,2,1.0,2.0,2.0,11.4,1920.0
1,1600000.0,3,4.0,2.0,2.0,11.4,1923.0
1,1830000.0,4,3.0,2.0,2.0,11.4,1983.0
1,930000.0,2,2.0,2.0,1.0,11.4,2009.0
1,1550000.0,4,4.0,2.0,2.0,11.4,1930.0
1,707000.0,2,2.0,1.0,1.0,11.4,2000.0
1,1501000.0,4,3.0,2.0,1.0,11.4,1970.0
1,970000.0,3,3.0,2.0,2.0,11.4,2005.0
1,817500.0,2,2.0,1.0,1.0,11.4,2002.0
1,1450000.0,4,4.0,2.0,2.0,11.4,1938.0
1,855000.0,2,2.0,1.0,1.0,11.4,1994.0
1,675000.0,2,2.0,1.0,1.0,11.4,1968.0
1,930000.0,2,2.0,1.0,1.0,11.4,1930.0
1,1360000.0,3,3.0,2.0,2.0,11.4,2010.0
1,1900000.0,5,5.0,3.0,1.0,11.4,1930.0
1,1430000.0,3,3.0,2.0,2.0,11.4,1945.0
1,1490000.0,3,3.0,2.0,1.0,11.4,1915.0
1,1100000.0,4,4.0,3.0,2.0,11.4,1996.0
1,1125000.0,3,3.0,1.0,1.0,11.4,1925.0
1,1655000.0,4,4.0,2.0,2.0,11.4,1915.0
1,808000.0,3,3.0,1.0,1.0,11.4,1998.0
1,1880000.0,4,3.0,2.0,3.0,11.4,1970.0
1,860000.0,3,3.0,1.0,2.0,11.4,1978.0
1,1300000.0,2,2.0,1.0,1.0,11.4,1900.0
1,1518000.0,4,3.0,3.0,2.0,11.4,2000.0
1,1716000.0,3,2.0,2.0,1.0,11.4,1925.0
3,131000.0,4,4.0,1.0,2.0,8.9,1920.0
1,1750000.0,3,3.0,2.0,2.0,8.1,1955.0
1,2005000.0,3,4.0,2.0,3.0,8.1,2014.0
1,1400000.0,3,3.0,1.0,0.0,8.1,1910.0
1,2625000.0,4,4.0,2.0,3.0,8.1,1910.0
1,2170000.0,4,4.0,2.0,1.0,8.1,1915.0
1,1577500.0,3,3.0,2.0,2.0,9.3,1935.0
1,1460000.0,3,3.0,1.0,2.0,9.3,1960.0
1,1065000.0,2,2.0,1.0,1.0,9.3,1930.0
1,1470000.0,3,3.0,2.0,2.0,9.3,1910.0
1,1160500.0,3,3.0,2.0,1.0,9.3,1930.0
1,1030000.0,4,4.0,2.0,2.0,9.3,1995.0
1,1225000.0,2,2.0,1.0,2.0,9.3,1940.0
1,1450000.0,3,2.0,2.0,1.0,9.3,1925.0
