SuburbClass,Rooms,Bathroom,Car,Distance,Latitude,Longitude,HouseAgeType_historic,HouseAgeType_modern
3,4,2.0,2.0,35.2,-38.05379,145.34803,0,1
3,4,2.0,1.0,24.7,-37.94264,145.21786,0,1
3,3,2.0,2.0,8.4,-37.8389,144.8666,0,1
1,2,1.0,0.0,3.3,-37.8424,144.9562,1,0
1,3,1.0,1.0,5.2,-37.7741,144.9703,1,0
3,2,1.0,2.0,6.4,-37.7939,144.8846,0,1
1,3,4.0,2.0,10.3,-37.92988,145.01085,0,1
1,2,2.0,1.0,13.7,-37.9365,145.0008,0,1
1,2,2.0,1.0,2.6,-37.8284,144.9989,1,0
3,3,1.0,1.0,14.0,-37.73789,144.78734,0,1
1,4,3.0,2.0,11.2,-37.914,144.9878,1,0
1,3,1.0,1.0,3.0,-37.8023,144.99615,1,0
1,4,2.0,1.0,9.8,-37.7527,144.8824,0,1
1,4,2.0,1.0,4.3,-37.77459,144.92993,1,0
1,2,1.0,1.0,6.5,-37.7631,145.0091,1,0
1,3,3.0,3.0,2.4,-37.82622,144.99879,0,1
3,2,1.0,1.0,20.0,-37.98346,145.06313,0,1
3,3,1.0,1.0,10.5,-37.7691,144.8575,1,0
1,3,2.0,2.0,9.7,-37.79495,145.08192,0,1
3,3,1.0,1.0,7.0,-37.8171,144.8753,1,0
1,3,2.0,2.0,11.2,-37.918,145.0035,0,1
1,2,1.0,0.0,5.2,-37.75815,144.97366,1,0
3,3,1.0,1.0,31.7,-37.57123,144.72333999999995,0,1
3,3,2.0,2.0,17.9,-37.95656,145.06926,0,1
1,3,1.0,2.0,13.9,-37.9242,145.0705,0,1
1,2,1.0,1.0,5.6,-37.7995,145.0418,1,0
3,3,1.0,6.0,31.7,-37.56291,144.72848,0,1
1,4,2.0,3.0,5.5,-37.7803,145.0063,1,0
1,5,2.0,2.0,16.0,-37.94708,145.04056,1,0
3,3,2.0,2.0,20.5,-37.64426,145.1,0,1
1,3,2.0,1.0,8.0,-37.8573,144.8911,0,1
1,4,1.0,2.0,7.3,-37.79702,145.05352,1,0
3,3,1.0,2.0,9.9,-37.7242,144.9424,1,0
3,3,1.0,2.0,8.2,-37.7922,144.8818,1,0
3,3,1.0,2.0,9.9,-37.7286,144.9456,1,0
1,4,2.0,2.0,13.8,-37.7617,145.1065,0,1
3,3,1.0,2.0,16.3,-37.66374,144.99871000000005,0,1
3,3,2.0,2.0,9.4,-37.84107,144.84179,0,1
3,3,3.0,2.0,7.0,-37.8197,144.8875,0,1
1,4,2.0,1.0,4.6,-37.8142,145.0252,1,0
1,2,2.0,1.0,5.6,-37.8148,145.0571,0,1
3,3,1.0,1.0,12.1,-37.70636,145.05462,0,1
3,3,1.0,1.0,16.7,-37.92624,145.1321,0,1
1,3,2.0,1.0,6.5,-37.7565,144.9906,1,0
1,3,2.0,1.0,9.0,-37.826,145.0729,1,0
3,4,1.0,1.0,9.9,-37.7194,144.9307,1,0
3,4,1.0,2.0,8.9,-37.8864,145.0242,1,0
3,3,1.0,2.0,8.4,-37.73912,145.01298,1,0
1,3,3.0,2.0,9.0,-37.8264,145.0741,1,0
1,2,1.0,1.0,6.9,-37.7685,144.9183,1,0
3,4,1.0,1.0,11.5,-37.7161,144.9165,1,0
3,3,2.0,2.0,13.8,-37.7396,145.0884,0,1
3,3,2.0,1.0,23.2,-37.84823,145.26673,0,1
1,3,2.0,2.0,14.3,-37.79979,145.15665,0,1
3,3,1.0,0.0,8.8,-37.7423,145.0097,1,0
3,2,1.0,1.0,10.5,-37.7418,145.0513,1,0
3,2,1.0,1.0,11.8,-37.7679,145.0978,0,1
3,3,2.0,2.0,15.0,-37.7195,145.1034,0,1
1,4,3.0,3.0,13.8,-37.91487,145.06623000000005,1,0
3,3,1.0,2.0,13.5,-37.8023,144.8227,0,1
3,4,2.0,2.0,20.6,-37.57383,144.92424,0,1
3,4,2.0,2.0,12.8,-37.7479,144.8805,0,1
1,4,2.0,2.0,5.6,-37.8147,145.0438,0,1
3,3,1.0,4.0,14.6,-37.9364,145.0559,0,1
3,3,1.0,1.0,4.2,-37.7891,144.92600000000004,0,1
1,2,1.0,1.0,13.0,-37.9245,145.0336,1,0
1,2,1.0,2.0,9.2,-37.8511,145.0428,1,0
1,3,1.0,2.0,7.9,-37.7773,145.0379,1,0
1,3,2.0,2.0,10.1,-37.90092,145.04924,0,1
3,3,2.0,2.0,8.8,-37.7287,144.9869,0,1
1,4,3.0,0.0,3.2,-37.7893,144.9696,1,0
1,3,2.0,1.0,7.5,-37.74566,144.89346,0,1
3,4,2.0,4.0,11.1,-37.8391,144.8467,0,1
1,3,1.0,2.0,8.0,-37.7484,144.8907,1,0
1,3,1.0,1.0,9.2,-37.7862,145.0739,1,0
1,3,2.0,1.0,3.0,-37.84398,144.95044,1,0
1,3,1.0,1.0,12.1,-37.8968,145.075,1,0
3,2,1.0,1.0,8.8,-37.7462,145.0044,1,0
1,4,4.0,2.0,13.9,-37.9116,145.0686,0,1
1,2,1.0,1.0,4.5,-37.8542,145.0024,0,1
3,3,2.0,2.0,10.8,-37.76823,145.08103,0,1
1,2,1.0,1.0,16.7,-37.87606,145.15951,0,1
3,3,2.0,1.0,31.4,-37.65391,145.37389,0,1
3,2,1.0,1.0,14.6,-37.9389,145.0467,0,1
3,4,2.0,2.0,10.5,-37.7573,144.8534,0,1
3,3,2.0,2.0,13.1,-37.71693,144.96527,1,0
1,3,1.0,1.0,2.3,-37.8029,144.9459,0,1
3,3,1.0,1.0,21.3,-37.80954000000001,145.25538,1,0
3,3,1.0,0.0,8.4,-37.8402,144.8886,1,0
1,4,2.0,3.0,9.2,-37.8589,145.0413,1,0
1,2,1.0,2.0,5.5,-37.7789,144.9952,1,0
1,2,1.0,1.0,5.5,-37.7663,145.0009,1,0
1,3,1.0,1.0,13.8,-37.7549,145.1185,0,1
3,3,1.0,1.0,17.4,-37.65877,144.91191,0,1
1,3,2.0,2.0,13.9,-37.7798,145.1368,0,1
1,2,1.0,1.0,6.1,-37.8646,144.98,1,0
1,3,1.0,3.0,10.7,-37.9177,145.0143,1,0
3,2,1.0,1.0,8.8,-37.7306,144.9993,0,1
1,3,1.0,2.0,6.5,-37.7593,144.9885,1,0
1,4,2.0,3.0,5.0,-37.86667,144.98324,1,0
3,2,1.0,1.0,24.8,-37.87101,145.26641999999995,1,0
3,2,1.0,1.0,8.5,-37.71865,144.95018000000005,0,1
3,2,1.0,1.0,11.2,-37.7149,145.0009,0,1
1,2,1.0,2.0,13.0,-37.9178,145.0413,0,1
1,2,1.0,2.0,5.2,-37.775,144.9536,1,0
3,3,1.0,1.0,6.4,-37.8059,144.901,1,0
3,3,1.0,0.0,13.9,-37.7809,144.8228,1,0
1,4,2.0,0.0,2.6,-37.8268,145.0129,1,0
1,4,2.0,2.0,9.0,-37.8266,145.072,0,1
3,2,1.0,0.0,8.4,-37.8501,144.8931,1,0
1,3,1.0,3.0,9.2,-37.8562,145.0864,1,0
3,4,2.0,2.0,15.4,-37.80864,145.17161000000004,0,1
1,3,2.0,1.0,13.0,-37.8937,145.0779,0,1
1,4,1.0,1.0,9.0,-37.8266,145.0849,1,0
3,2,1.0,1.0,6.4,-37.7966,144.9016,1,0
1,4,1.0,0.0,2.6,-37.7944,144.9542,1,0
3,3,2.0,1.0,8.5,-37.72623,144.94521,0,1
3,3,1.0,1.0,12.1,-37.70603,145.05423000000005,1,0
1,2,1.0,1.0,5.6,-37.805,145.0546,1,0
1,4,2.0,1.0,10.7,-37.9187,145.0071,1,0
3,3,1.0,3.0,8.2,-37.796,144.8728,1,0
3,3,2.0,2.0,8.8,-37.736,145.0033,1,0
1,3,1.0,2.0,13.0,-37.9273,145.0479,1,0
3,3,1.0,1.0,7.0,-37.82,144.891,1,0
1,3,1.0,1.0,7.8,-37.8367,145.0934,1,0
1,3,2.0,2.0,11.7,-37.8516,145.1056,0,1
1,3,2.0,0.0,2.5,-37.8024,144.9993,1,0
1,3,1.0,1.0,5.2,-37.75887,144.97326,1,0
3,4,1.0,2.0,8.8,-37.7395,144.9843,1,0
3,3,1.0,2.0,8.5,-37.72803,144.94624,1,0
1,3,2.0,2.0,7.3,-37.86578,145.06886,1,0
3,3,2.0,1.0,8.2,-37.73566,144.89368000000005,0,1
1,3,2.0,2.0,8.0,-37.8652,144.9019,0,1
1,3,1.0,2.0,11.2,-37.9205,145.0007,0,1
1,4,3.0,2.0,14.2,-37.89187,145.11049,1,0
3,4,2.0,1.0,13.8,-37.7395,145.0875,1,0
3,3,2.0,3.0,6.4,-37.79194,144.87143999999995,1,0
1,4,2.0,2.0,4.6,-37.85565,145.00839,1,0
1,3,2.0,2.0,4.6,-37.84969,145.00056999999995,0,1
3,2,1.0,1.0,11.4,-37.747,145.07,0,1
1,3,1.0,2.0,6.9,-37.7658,144.9077,1,0
1,4,2.0,4.0,13.9,-37.7781,145.1337,0,1
1,4,2.0,2.0,13.9,-37.7888,145.138,0,1
3,5,2.0,4.0,14.0,-37.73726,144.82998,0,1
1,4,2.0,2.0,8.4,-37.83208,145.07533,1,0
1,3,3.0,1.0,6.9,-37.7702,144.9091,1,0
3,3,2.0,2.0,17.9,-37.96836,145.06452,0,1
1,4,3.0,2.0,11.2,-37.878,145.0666,0,1
3,3,1.0,1.0,4.2,-37.7957,144.93200000000004,1,0
3,2,1.0,1.0,9.9,-37.7216,144.9292,0,1
1,3,2.0,1.0,13.9,-37.9196,145.0691,0,1
3,3,1.0,1.0,11.2,-37.7299,145.0242,1,0
1,3,2.0,2.0,9.1,-37.7591,144.8923,0,1
1,3,1.0,0.0,6.9,-37.7704,144.9083,1,0
3,3,2.0,2.0,19.6,-37.64097,145.05757,0,1
1,4,2.0,2.0,13.9,-37.794,145.1178,0,1
1,3,2.0,1.0,13.9,-37.9227,145.0558,0,1
3,3,1.0,1.0,14.9,-37.7072,145.0855,1,0
1,1,1.0,0.0,2.6,-37.8259,145.0107,1,0
3,4,2.0,2.0,6.7,-37.72165,144.95853,1,0
1,4,2.0,3.0,11.2,-37.8956,145.0026,1,0
3,4,2.0,2.0,38.0,-38.16227,145.1208,0,1
1,3,2.0,2.0,9.7,-37.80259,145.09878,0,1
1,3,1.0,1.0,5.5,-37.7663,145.0118,1,0
3,5,2.0,2.0,7.0,-37.8131,144.8778,1,0
1,4,2.0,0.0,6.5,-37.7569,145.0041,1,0
1,3,1.0,1.0,5.2,-37.7611,144.9622,0,1
3,4,1.0,2.0,10.4,-37.73834,144.88197,0,1
1,4,2.0,2.0,13.8,-37.7557,145.0957,0,1
3,2,1.0,0.0,6.4,-37.7936,144.8905,1,0
1,4,1.0,2.0,13.0,-37.8991,145.0804,1,0
1,2,1.0,1.0,5.5,-37.7715,144.9951,1,0
3,3,1.0,1.0,7.8,-37.7561,144.9718,1,0
3,4,1.0,2.0,11.8,-37.7608,145.0862,1,0
3,3,2.0,2.0,7.0,-37.815,144.8928,1,0
3,3,1.0,1.0,10.6,-37.7504,145.0643,1,0
3,4,2.0,1.0,8.7,-37.7844,144.8876,1,0
3,3,1.0,0.0,8.8,-37.7482,145.04073,1,0
1,3,1.0,1.0,4.6,-37.8155,145.0385,1,0
1,3,1.0,2.0,10.7,-37.9057,145.0166,1,0
3,4,2.0,2.0,15.5,-37.93543,145.08408,0,1
1,4,2.0,2.0,9.7,-37.8032,145.0693,1,0
3,3,2.0,2.0,19.9,-37.80384,145.22562,0,1
3,2,1.0,1.0,7.0,-37.8115,144.8875,1,0
3,7,3.0,1.0,5.9,-37.7634,144.9403,0,1
3,4,1.0,2.0,11.2,-37.7285,144.9964,1,0
3,3,2.0,1.0,9.9,-37.7231,144.9373,0,1
3,3,1.0,2.0,14.7,-37.8889,144.65743999999995,1,0
3,4,2.0,2.0,14.7,-37.848,145.14165,1,0
3,3,1.0,2.0,8.4,-37.8422,144.8784,1,0
1,3,2.0,2.0,9.7,-37.7229,144.9055,0,1
3,3,1.0,1.0,11.2,-37.7152,144.9817,0,1
3,3,1.0,2.0,13.0,-37.7047,144.9087,0,1
1,2,1.0,3.0,5.5,-37.7668,145.0149,1,0
3,2,1.0,1.0,23.0,-37.80752,145.27212,0,1
1,3,2.0,3.0,7.0,-37.75968,145.02305,1,0
1,3,1.0,0.0,3.8,-37.8382,144.9469,1,0
1,3,1.0,2.0,10.1,-37.90017,145.05812,0,1
1,3,1.0,2.0,13.4,-37.83831,145.13985,1,0
3,2,1.0,1.0,11.5,-37.7151,144.9191,0,1
3,3,1.0,2.0,12.8,-37.7435,144.8798,0,1
3,3,1.0,1.0,7.8,-37.7544,144.9764,1,0
1,2,2.0,2.0,4.1,-37.84266,145.02355,0,1
1,4,1.0,1.0,4.5,-37.7776,144.9727,1,0
1,4,2.0,2.0,8.4,-37.88376,145.04476,1,0
1,3,2.0,1.0,8.0,-37.7403,144.8989,0,1
1,4,2.0,2.0,11.8,-37.9032,145.049,1,0
1,4,1.0,2.0,8.0,-37.7509,144.8922,1,0
3,3,2.0,2.0,12.4,-37.6994,144.9686,0,1
1,4,2.0,1.0,5.5,-37.7707,144.9924,1,0
3,4,2.0,1.0,14.6,-37.9443,145.0448,0,1
1,5,3.0,2.0,14.0,-37.9098,145.097,1,0
3,2,1.0,1.0,9.4,-37.7341,145.0434,1,0
1,3,2.0,2.0,13.0,-37.9317,145.0469,0,1
3,3,2.0,2.0,13.5,-37.727,144.887,0,1
3,3,2.0,3.0,12.8,-37.7465,144.876,0,1
3,3,2.0,2.0,6.6,-37.8065,144.8866,0,1
1,5,3.0,3.0,9.0,-37.7793,145.0654,1,0
1,4,2.0,2.0,5.8,-37.7749,145.0242,0,1
3,4,2.0,1.0,14.5,-37.7263,144.8584,0,1
3,3,1.0,2.0,14.8,-37.77396,144.77229,1,0
1,3,1.0,2.0,13.7,-37.9338,145.0226,0,1
3,2,2.0,1.0,6.4,-37.78799,144.87515,0,1
3,4,2.0,3.0,8.4,-37.8477,144.8903,1,0
3,3,1.0,4.0,14.7,-37.9176,145.0839,1,0
3,2,1.0,2.0,11.2,-37.71,145.0082,0,1
1,4,2.0,2.0,2.7,-37.84405,145.0016,1,0
3,3,1.0,2.0,9.2,-37.7896,144.8752,1,0
1,3,1.0,1.0,7.5,-37.8225,145.0551,1,0
1,3,2.0,1.0,7.7,-37.8772,144.9904,1,0
3,5,2.0,4.0,24.7,-37.94465,145.21236000000005,0,1
1,3,2.0,1.0,9.2,-37.852,145.0942,1,0
1,4,2.0,1.0,13.1,-37.8247,145.1281,1,0
3,3,1.0,2.0,12.8,-37.77713,144.79746,1,0
3,3,1.0,2.0,14.9,-37.7112,145.0869,1,0
3,4,2.0,2.0,5.9,-37.7764,144.9479,1,0
3,4,3.0,2.0,7.7,-37.8261,144.8718,0,1
1,2,1.0,2.0,10.7,-37.9179,145.0127,1,0
3,3,1.0,1.0,7.7,-37.8277,144.8841,1,0
3,3,1.0,3.0,10.5,-37.765,144.8578,1,0
3,4,3.0,1.0,16.1,-37.70077,145.12743,0,1
3,2,1.0,1.0,11.2,-37.712,144.91761,0,1
3,3,1.0,1.0,44.2,-37.40853,144.97749,0,1
1,2,1.0,1.0,3.8,-37.8357,144.9376,0,1
3,3,1.0,1.0,24.7,-37.96006,145.22093999999996,0,1
3,4,1.0,2.0,8.8,-37.7346,145.0164,1,0
3,3,2.0,2.0,6.4,-37.7987,144.9034,0,1
1,3,1.0,1.0,2.5,-37.8007,144.9958,1,0
3,3,1.0,1.0,14.5,-37.7243,144.8533,0,1
3,3,1.0,0.0,7.7,-37.8312,144.8893,1,0
3,5,3.0,2.0,9.4,-37.7379,144.9022,1,0
3,3,1.0,2.0,11.2,-37.70328,144.94161,1,0
1,4,2.0,1.0,8.1,-37.8698,145.0325,1,0
3,2,2.0,2.0,7.0,-37.8225,144.8814,0,1
1,4,2.0,2.0,11.0,-37.8715,145.0688,1,0
1,4,4.0,3.0,7.5,-37.74633,144.89643999999996,0,1
3,2,1.0,1.0,14.0,-37.68582,144.91638,0,1
3,2,1.0,0.0,1.6,-37.8001,144.9901,1,0
1,3,2.0,1.0,6.2,-37.82911,145.04531,1,0
1,4,2.0,2.0,13.9,-37.9256,145.0533,0,1
3,3,1.0,2.0,17.2,-37.82583,145.20608,0,1
1,3,2.0,1.0,2.6,-37.8181,145.007,0,1
3,3,1.0,2.0,13.5,-37.7891,144.82299999999995,1,0
3,2,1.0,1.0,11.2,-37.6983,144.9998,0,1
1,4,3.0,2.0,9.2,-37.8002,145.0999,1,0
1,3,2.0,1.0,2.5,-37.8022,144.9954,0,1
1,3,1.0,1.0,5.4,-37.79893,145.04266,1,0
3,3,1.0,1.0,13.5,-37.7191,144.8857,1,0
3,3,1.0,1.0,10.5,-37.78651,144.81357,0,1
1,3,2.0,2.0,10.5,-37.92829,145.00281,0,1
3,3,2.0,2.0,12.8,-37.77245,144.8001,0,1
1,3,1.0,0.0,3.5,-37.7836,144.985,1,0
3,3,2.0,2.0,14.7,-37.85377,145.15511999999995,0,1
3,3,1.0,1.0,11.2,-37.702,145.0148,0,1
3,3,1.0,1.0,12.8,-37.7441,144.8503,0,1
1,1,1.0,1.0,5.2,-37.7643,144.9584,1,0
3,3,1.0,1.0,12.6,-37.7894,144.8383,1,0
1,2,1.0,1.0,13.1,-37.8271,145.1299,0,1
1,4,3.0,1.0,7.5,-37.74588,144.92700000000005,0,1
1,2,1.0,0.0,7.2,-37.87944,144.99375,1,0
3,3,1.0,0.0,11.5,-37.7143,144.9092,1,0
1,4,3.0,2.0,9.2,-37.7889,145.0904,0,1
3,4,2.0,3.0,8.4,-37.8439,144.8733,1,0
1,3,1.0,1.0,5.2,-37.7669,144.9664,1,0
3,3,2.0,4.0,13.8,-37.7327,145.0913,0,1
1,4,3.0,2.0,13.8,-37.937,145.01169,0,1
3,2,1.0,1.0,8.8,-37.7351,145.0323,0,1
3,3,1.0,0.0,4.2,-37.7954,144.9274,1,0
3,3,2.0,1.0,24.8,-37.8798,145.2775,0,1
1,4,1.0,2.0,6.3,-37.8613,145.0264,1,0
1,3,2.0,0.0,5.9,-37.86162,145.03065,1,0
1,4,2.0,1.0,5.2,-37.7733,144.9599,0,1
1,3,1.0,2.0,10.3,-37.7666,145.0591,1,0
1,4,2.0,1.0,3.7,-37.7833,144.9681,1,0
1,3,2.0,2.0,7.7,-37.84143,145.08705,0,1
3,4,2.0,2.0,14.5,-37.71368,144.82082,0,1
1,2,1.0,1.0,5.9,-37.7807,144.9285,1,0
1,4,2.0,2.0,11.2,-37.8337,145.1118,1,0
1,3,2.0,2.0,7.8,-37.8365,145.0802,0,1
3,3,1.0,1.0,13.5,-37.7894,144.8027,1,0
1,4,2.0,2.0,7.5,-37.8204,145.0516,1,0
3,4,3.0,2.0,17.2,-37.81521,145.18726999999996,0,1
3,3,2.0,2.0,8.7,-37.7746,144.8798,0,1
3,2,1.0,1.0,3.1,-37.80473,144.9435,0,1
1,4,2.0,2.0,5.9,-37.775,144.93200000000004,0,1
3,4,2.0,2.0,11.8,-37.7664,145.0884,0,1
3,3,3.0,2.0,11.8,-37.7733,145.0901,0,1
3,3,1.0,0.0,11.4,-37.7449,145.072,1,0
3,3,2.0,2.0,19.6,-37.62864,145.02265,0,1
1,3,1.0,1.0,5.9,-37.7762,144.9174,1,0
1,3,1.0,3.0,10.2,-37.8696,145.0866,1,0
1,4,1.0,2.0,9.7,-37.8039,145.0631,1,0
3,3,1.0,1.0,7.0,-37.8145,144.8804,0,1
1,3,2.0,1.0,2.6,-37.822,145.0041,1,0
1,3,2.0,3.0,9.7,-37.8056,145.0688,1,0
3,3,1.0,1.0,45.9,-37.49175,144.59565,1,0
1,4,2.0,2.0,13.7,-37.9407,145.0104,1,0
1,4,2.0,2.0,18.8,-37.93173,145.19475,0,1
1,2,1.0,0.0,3.3,-37.8387,144.9519,1,0
3,3,1.0,2.0,19.6,-37.64273,145.03751,0,1
3,2,1.0,1.0,6.4,-37.7946,144.8903,0,1
1,3,1.0,2.0,4.5,-37.7723,144.9761,0,1
3,2,1.0,1.0,11.2,-37.7273,145.0254,1,0
3,3,1.0,2.0,22.2,-37.98031,145.15497,0,1
1,3,1.0,1.0,5.5,-37.7799,145.011,1,0
1,3,2.0,1.0,5.2,-37.7743,144.9637,1,0
1,5,3.0,2.0,7.5,-37.825,145.0536,1,0
3,4,2.0,2.0,11.2,-37.71652,144.91211,1,0
3,4,3.0,2.0,13.8,-37.7419,145.083,1,0
3,3,1.0,2.0,14.5,-37.6878,144.9112,0,1
3,4,1.0,2.0,8.2,-37.7919,144.8793,1,0
3,3,1.0,1.0,14.0,-37.68187,144.92421000000004,0,1
3,3,1.0,1.0,20.6,-37.62388,144.93701,0,1
1,3,2.0,2.0,11.4,-37.8924,145.0541,1,0
3,3,2.0,2.0,8.4,-37.8424,144.8653,0,1
3,2,2.0,1.0,5.1,-37.78872,144.88891,0,1
3,3,2.0,1.0,7.8,-37.7481,144.9663,0,1
3,3,2.0,3.0,17.9,-37.95569,145.06588,1,0
1,3,1.0,0.0,3.8,-37.8385,144.9409,1,0
1,7,4.0,2.0,10.4,-37.85103,145.11231999999995,1,0
3,3,1.0,2.0,15.3,-37.67873,145.01878,1,0
3,3,2.0,2.0,8.7,-37.7697,144.878,0,1
3,3,1.0,3.0,14.0,-37.68306,144.90928,1,0
3,4,2.0,2.0,10.8,-37.76012,145.0854,0,1
3,3,2.0,2.0,11.5,-37.722,144.9169,0,1
1,2,1.0,1.0,5.3,-37.81813,145.02295,1,0
3,4,2.0,2.0,18.0,-37.6844,144.75595,0,1
3,3,1.0,2.0,13.0,-37.7,144.9427,1,0
3,4,2.0,4.0,18.0,-37.68974,144.75225,0,1
1,4,3.0,2.0,9.2,-37.8521,145.0657,0,1
1,3,1.0,2.0,11.7,-37.8521,145.1187,0,1
3,3,1.0,1.0,12.4,-37.7071,144.9666,1,0
1,3,1.0,0.0,2.6,-37.8225,145.0007,1,0
3,3,1.0,4.0,36.9,-38.11984,145.16208999999995,1,0
1,3,1.0,2.0,12.1,-37.8991,145.0686,1,0
1,2,1.0,2.0,10.3,-37.91106,145.02393999999995,0,1
1,2,1.0,0.0,4.5,-37.852,145.0061,1,0
1,4,1.0,3.0,6.9,-37.7632,144.9292,1,0
3,2,1.0,2.0,9.2,-37.7871,144.8791,1,0
3,2,1.0,2.0,13.1,-37.70982,144.96397,0,1
3,3,1.0,2.0,10.5,-37.7388,145.0581,0,1
1,4,2.0,1.0,5.3,-37.7778,144.9346,1,0
3,3,2.0,2.0,19.9,-37.79638,145.24268,0,1
3,3,1.0,2.0,13.0,-37.7098,144.9163,0,1
3,3,2.0,2.0,8.4,-37.74794,144.99111000000005,1,0
3,3,1.0,1.0,17.2,-37.84034000000001,145.2022,0,1
3,3,1.0,2.0,8.8,-37.7392,145.0163,1,0
3,6,2.0,2.0,20.6,-37.59052,144.93066000000005,0,1
3,3,2.0,2.0,4.3,-37.78667,144.88834,0,1
1,5,3.0,4.0,9.0,-37.8317,145.0738,0,1
1,4,2.0,3.0,10.2,-37.86096,145.10026000000005,0,1
3,4,1.0,1.0,12.8,-37.7425,144.8683,0,1
3,3,2.0,2.0,11.1,-37.8262,144.8443,0,1
1,3,2.0,2.0,5.9,-37.7778,144.9061,0,1
1,3,1.0,1.0,8.0,-37.7399,144.8964,0,1
1,2,1.0,0.0,4.6,-37.85562,145.00571000000005,1,0
1,2,1.0,1.0,2.6,-37.8235,145.0035,1,0
1,3,1.0,0.0,5.2,-37.7634,144.9593,1,0
3,3,1.0,4.0,10.4,-37.73554,144.88517,1,0
3,4,2.0,2.0,11.7,-37.74375,144.87487,0,1
1,2,1.0,0.0,7.8,-37.76091,145.04437,1,0
3,2,1.0,1.0,6.4,-37.7919,144.8854,0,1
1,3,1.0,1.0,6.9,-37.7585,144.928,1,0
1,5,4.0,4.0,6.4,-37.775,145.0268,1,0
1,4,3.0,2.0,5.4,-37.81031,145.01955,1,0
3,2,1.0,1.0,7.8,-37.7445,144.9471,1,0
3,3,1.0,2.0,15.5,-37.91693,145.08739,1,0
3,3,2.0,2.0,19.6,-37.63169,145.03135,0,1
3,3,2.0,2.0,10.5,-37.77976,144.81559,0,1
3,3,2.0,1.0,11.2,-37.7066,145.0203,1,0
3,3,2.0,2.0,7.8,-37.7424,144.9571,0,1
1,3,2.0,1.0,8.0,-37.7544,144.8986,0,1
1,3,1.0,1.0,3.3,-37.8404,145.0022,1,0
1,2,1.0,1.0,3.4,-37.7934,144.9922,1,0
1,3,2.0,2.0,7.5,-37.8305,145.0475,1,0
1,3,2.0,2.0,13.9,-37.792,145.1077,0,1
3,3,1.0,1.0,9.2,-37.7351,144.9833,1,0
1,4,3.0,4.0,7.8,-37.836,145.056,0,1
3,3,3.0,1.0,13.5,-37.7967,144.8083,0,1
1,5,2.0,2.0,16.7,-37.90001,145.18688,0,1
1,3,1.0,2.0,7.9,-37.7634,145.0439,1,0
1,4,1.0,2.0,8.2,-37.73051,144.91731,1,0
3,5,6.0,3.0,27.0,-38.04105,145.1216,1,0
3,4,2.0,3.0,11.2,-37.721,144.9952,1,0
1,3,1.0,2.0,4.5,-37.7638,144.9804,1,0
3,3,2.0,2.0,20.6,-37.56883,144.90887,0,1
3,2,1.0,2.0,10.6,-37.7538,145.0695,0,1
3,4,3.0,2.0,11.2,-37.7444,144.8847,0,1
3,3,1.0,2.0,13.0,-37.6972,144.941,1,0
3,3,2.0,2.0,11.2,-37.7257,145.0243,0,1
3,3,2.0,2.0,18.0,-37.70659000000001,145.16345,0,1
3,4,2.0,2.0,31.7,-37.69159000000001,144.5864,0,1
3,3,2.0,2.0,15.3,-37.68403,144.99246000000005,0,1
3,3,1.0,2.0,12.6,-37.7956,144.826,0,1
3,4,3.0,6.0,14.7,-37.87831,145.24575,0,1
1,3,2.0,1.0,11.8,-37.9069,145.041,0,1
3,3,1.0,2.0,10.4,-37.72893,144.88859,0,1
3,3,2.0,2.0,13.0,-37.6955,144.9389,0,1
1,3,2.0,2.0,7.2,-37.87818,144.98532,0,1
1,3,2.0,2.0,3.5,-37.83165,144.94411000000005,0,1
3,4,2.0,5.0,7.7,-37.8248,144.8707,0,1
3,3,1.0,1.0,10.5,-37.76951,144.83309,1,0
1,2,1.0,1.0,7.4,-37.8686,145.03799999999995,0,1
3,2,1.0,0.0,2.0,-37.79853,144.99256,1,0
3,2,1.0,3.0,10.5,-37.7377,145.0541,1,0
1,3,3.0,1.0,6.5,-37.7583,145.0025,1,0
3,4,2.0,2.0,31.7,-37.67815,144.58355,0,1
3,4,2.0,3.0,13.6,-37.7088,144.8938,0,1
3,4,1.0,1.0,7.8,-37.7555,144.9658,1,0
3,2,1.0,1.0,7.8,-37.7429,144.952,1,0
1,2,1.0,1.0,2.6,-37.8106,144.994,1,0
1,3,2.0,2.0,5.6,-37.7944,145.0327,0,1
3,3,1.0,2.0,12.6,-37.7956,144.8292,0,1
3,3,2.0,2.0,14.7,-37.89273,144.72558999999995,0,1
3,2,1.0,4.0,10.8,-37.7814,144.847,1,0
3,1,1.0,1.0,8.8,-37.7316,145.0201,0,1
1,4,2.0,2.0,13.9,-37.9351,145.0572,0,1
1,2,1.0,0.0,4.1,-37.8551,144.968,1,0
3,3,1.0,2.0,12.1,-37.70042,145.0614,0,1
1,3,1.0,1.0,3.0,-37.84587,144.94828,1,0
1,2,1.0,0.0,3.4,-37.7892,144.9999,1,0
1,4,2.0,2.0,4.6,-37.8398,145.0305,1,0
1,4,2.0,2.0,9.0,-37.8186,145.0706,1,0
1,3,2.0,2.0,7.7,-37.84689,145.05863,0,1
1,3,1.0,1.0,3.3,-37.8427,144.9546,1,0
1,4,2.0,1.0,12.4,-37.75763,145.09974,1,0
3,2,1.0,1.0,11.2,-37.7059,145.0115,0,1
3,5,2.0,1.0,24.7,-37.96171,145.20122,1,0
